日期,时间,成交价,成交量,总量,属性(持仓增减),B1价,B1量,B2价,B2量,B3价,B3量,S1价,S1量,S2价,S2量,S3价,S3量,BS
2012-08-20,11:22:41,7480,6,895368,-2,7480,1149,0,0,0,0,7482,147,0,0,0,0,S
2012-08-20,11:22:42,7480,2,895370,-2,7480,1151,0,0,0,0,7482,154,0,0,0,0,S
2012-08-20,11:22:42,7480,4,895374,-4,7480,1149,0,0,0,0,7482,159,0,0,0,0,S
2012-08-20,11:22:44,7482,202,895576,-98,7480,1148,0,0,0,0,7482,67,0,0,0,0,B
2012-08-20,11:22:44,7482,2,895578,0,7480,1148,0,0,0,0,7482,66,0,0,0,0,B
2012-08-20,11:22:44,7480,2,895580,0,7480,1146,0,0,0,0,7482,67,0,0,0,0,S
2012-08-20,11:22:45,7482,8,895588,0,7480,1146,0,0,0,0,7482,63,0,0,0,0,B
2012-08-20,11:22:46,7480,2,895590,0,7480,1144,0,0,0,0,7482,66,0,0,0,0,S
2012-08-20,11:22:46,7482,66,895656,-6,7480,1141,0,0,0,0,7482,41,0,0,0,0,B
2012-08-20,11:22:47,7482,4,895660,-4,7480,1141,0,0,0,0,7482,39,0,0,0,0,B
2012-08-20,11:22:47,7482,4,895664,-2,7480,1140,0,0,0,0,7482,46,0,0,0,0,B
2012-08-20,11:22:48,7482,26,895690,-20,7480,1161,0,0,0,0,7482,33,0,0,0,0,B
2012-08-20,11:22:48,7482,28,895718,8,7480,1161,0,0,0,0,7482,19,0,0,0,0,B
2012-08-20,11:22:49,7482,2,895720,2,7480,1161,0,0,0,0,7482,18,0,0,0,0,B
2012-08-20,11:22:49,7480,20,895740,-12,7480,1159,0,0,0,0,7482,14,0,0,0,0,S
2012-08-20,11:22:50,7482,110,895850,-86,7480,1108,0,0,0,0,7482,28,0,0,0,0,B
2012-08-20,11:22:50,7480,14,895864,-14,7480,1103,0,0,0,0,7482,62,0,0,0,0,S
2012-08-20,11:22:50,7482,2,895866,-2,7480,1103,0,0,0,0,7482,62,0,0,0,0,B
2012-08-20,11:22:50,7482,32,895898,-16,7480,1096,0,0,0,0,7482,58,0,0,0,0,B
2012-08-20,11:22:51,7480,2,895900,-2,7480,1095,0,0,0,0,7482,58,0,0,0,0,S
2012-08-20,11:22:52,7482,18,895918,2,7480,1096,0,0,0,0,7482,90,0,0,0,0,B
2012-08-20,11:22:52,7482,104,896022,82,7480,1096,0,0,0,0,7482,58,0,0,0,0,B
2012-08-20,11:22:52,7482,14,896036,10,7480,1094,0,0,0,0,7482,59,0,0,0,0,B
2012-08-20,11:22:53,7480,12,896048,-12,7480,1088,0,0,0,0,7482,65,0,0,0,0,S
2012-08-20,11:22:53,7482,130,896178,-26,7482,38,0,0,0,0,7484,283,0,0,0,0,B
2012-08-20,11:22:54,7482,20,896198,0,7482,31,0,0,0,0,7484,283,0,0,0,0,S
2012-08-20,11:22:56,7482,12,896210,-12,7482,31,0,0,0,0,7484,287,0,0,0,0,S
2012-08-20,11:22:57,7482,12,896222,0,7482,25,0,0,0,0,7484,287,0,0,0,0,S
2012-08-20,11:22:57,7482,14,896236,0,7482,21,0,0,0,0,7484,288,0,0,0,0,S
2012-08-20,11:22:58,7482,14,896250,0,7482,74,0,0,0,0,7484,289,0,0,0,0,S
2012-08-20,11:22:59,7482,20,896270,10,7482,65,0,0,0,0,7484,289,0,0,0,0,S
2012-08-20,11:23:01,7484,14,896284,8,7482,65,0,0,0,0,7484,288,0,0,0,0,B
2012-08-20,11:23:04,7482,2,896286,0,7482,208,0,0,0,0,7484,677,0,0,0,0,S
2012-08-20,11:23:05,7484,112,896398,-74,7482,162,0,0,0,0,7484,611,0,0,0,0,B
2012-08-20,11:23:05,7482,2,896400,2,7482,201,0,0,0,0,7484,612,0,0,0,0,S
2012-08-20,11:23:06,7482,6,896406,6,7482,200,0,0,0,0,7484,613,0,0,0,0,S
2012-08-20,11:23:07,7482,10,896416,0,7482,235,0,0,0,0,7484,619,0,0,0,0,S
2012-08-20,11:23:09,7482,64,896480,64,7482,207,0,0,0,0,7484,618,0,0,0,0,S
2012-08-20,11:23:09,7484,12,896492,2,7482,207,0,0,0,0,7484,613,0,0,0,0,B
2012-08-20,11:23:11,7482,902,897394,-208,7482,243,0,0,0,0,7484,180,0,0,0,0,S
2012-08-20,11:23:11,7484,262,897656,14,7482,242,0,0,0,0,7484,49,0,0,0,0,B
2012-08-20,11:23:12,7484,100,897756,86,7484,233,0,0,0,0,7486,350,0,0,0,0,B
2012-08-20,11:23:12,7484,12,897768,2,7484,238,0,0,0,0,7486,348,0,0,0,0,S
2012-08-20,11:23:12,7486,4,897772,2,7484,251,0,0,0,0,7486,357,0,0,0,0,B
2012-08-20,11:23:13,7486,204,897976,204,7484,251,0,0,0,0,7486,257,0,0,0,0,B
2012-08-20,11:23:14,7486,22,897998,20,7484,250,0,0,0,0,7486,246,0,0,0,0,B
2012-08-20,11:23:16,7486,6,898004,0,7484,242,0,0,0,0,7486,311,0,0,0,0,B
2012-08-20,11:23:16,7486,400,898404,-50,7484,242,0,0,0,0,7486,109,0,0,0,0,B
2012-08-20,11:23:17,7486,202,898606,66,7484,236,0,0,0,0,7486,8,0,0,0,0,B
2012-08-20,11:23:17,7486,18,898624,2,7486,58,0,0,0,0,7488,365,0,0,0,0,B
2012-08-20,11:23:18,7486,2,898626,2,7486,75,0,0,0,0,7488,365,0,0,0,0,S
2012-08-20,11:23:19,7488,4,898630,-2,7486,95,0,0,0,0,7488,362,0,0,0,0,B
2012-08-20,11:23:19,7486,124,898754,-122,7486,34,0,0,0,0,7488,362,0,0,0,0,S
2012-08-20,11:23:20,7486,44,898798,-16,7486,33,0,0,0,0,7488,341,0,0,0,0,S
2012-08-20,11:23:20,7488,12,898810,-10,7486,34,0,0,0,0,7488,335,0,0,0,0,B
2012-08-20,11:23:22,7486,14,898824,0,7486,41,0,0,0,0,7488,331,0,0,0,0,S
2012-08-20,11:23:22,7486,2,898826,-2,7486,40,0,0,0,0,7488,331,0,0,0,0,S
2012-08-20,11:23:23,7488,100,898926,-52,7486,1,0,0,0,0,7488,320,0,0,0,0,B
2012-08-20,11:23:24,7488,2,898928,2,7486,102,0,0,0,0,7488,321,0,0,0,0,B
2012-08-20,11:23:25,7488,6,898934,2,7486,143,0,0,0,0,7488,331,0,0,0,0,B
2012-08-20,11:23:25,7486,10,898944,0,7486,193,0,0,0,0,7488,331,0,0,0,0,S
2012-08-20,11:23:26,7488,4,898948,0,7486,197,0,0,0,0,7488,328,0,0,0,0,B
2012-08-20,11:23:26,7488,28,898976,-8,7486,198,0,0,0,0,7488,314,0,0,0,0,B
2012-08-20,11:23:26,7488,32,899008,32,7486,198,0,0,0,0,7488,298,0,0,0,0,B
2012-08-20,11:23:26,7488,200,899208,126,7486,200,0,0,0,0,7488,198,0,0,0,0,B
2012-08-20,11:23:27,7488,396,899604,92,7486,200,0,0,0,0,7490,1006,0,0,0,0,B
2012-08-20,11:23:28,7488,30,899634,0,7488,105,0,0,0,0,7490,997,0,0,0,0,B
2012-08-20,11:23:28,7490,24,899658,-4,7488,115,0,0,0,0,7490,985,0,0,0,0,B
2012-08-20,11:23:29,7490,30,899688,30,7488,363,0,0,0,0,7490,970,0,0,0,0,B
2012-08-20,11:23:29,7490,80,899768,-10,7488,368,0,0,0,0,7490,931,0,0,0,0,B
2012-08-20,11:23:30,7490,190,899958,-120,7488,376,0,0,0,0,7490,836,0,0,0,0,B
2012-08-20,11:23:30,7490,14,899972,-14,7488,378,0,0,0,0,7490,829,0,0,0,0,B
2012-08-20,11:23:30,7490,264,900236,-72,7488,363,0,0,0,0,7490,713,0,0,0,0,B
2012-08-20,11:23:30,7490,18,900254,14,7488,238,0,0,0,0,7490,709,0,0,0,0,B
2012-08-20,11:23:31,7488,650,900904,216,7488,237,0,0,0,0,7490,385,0,0,0,0,S
2012-08-20,11:23:31,7490,772,901676,-740,7490,17,0,0,0,0,7492,507,0,0,0,0,B
2012-08-20,11:23:31,7492,18,901694,-14,7490,95,0,0,0,0,7492,502,0,0,0,0,B
2012-08-20,11:23:32,7492,48,901742,6,7490,75,0,0,0,0,7492,558,0,0,0,0,B
2012-08-20,11:23:32,7490,28,901770,12,7490,123,0,0,0,0,7492,554,0,0,0,0,S
2012-08-20,11:23:32,7492,26,901796,-26,7490,127,0,0,0,0,7492,541,0,0,0,0,B
2012-08-20,11:23:33,7492,356,902152,-356,7490,125,0,0,0,0,7492,363,0,0,0,0,B
2012-08-20,11:23:33,7492,20,902172,-20,7490,173,0,0,0,0,7492,353,0,0,0,0,B
2012-08-20,11:23:34,7490,6,902178,-4,7490,189,0,0,0,0,7492,352,0,0,0,0,S
2012-08-20,11:23:34,7492,18,902196,-18,7490,189,0,0,0,0,7492,353,0,0,0,0,B
2012-08-20,11:23:34,7490,2,902198,0,7490,188,0,0,0,0,7492,356,0,0,0,0,S
2012-08-20,11:23:34,7492,20,902218,-14,7490,190,0,0,0,0,7492,346,0,0,0,0,B
2012-08-20,11:23:35,7492,358,902576,-272,7490,184,0,0,0,0,7492,194,0,0,0,0,B
2012-08-20,11:23:35,7492,16,902592,-2,7490,177,0,0,0,0,7492,186,0,0,0,0,B
2012-08-20,11:23:36,7492,8,902600,6,7490,176,0,0,0,0,7492,198,0,0,0,0,B
2012-08-20,11:23:36,7492,24,902624,-10,7490,176,0,0,0,0,7492,186,0,0,0,0,B
2012-08-20,11:23:36,7492,26,902650,-22,7490,176,0,0,0,0,7492,183,0,0,0,0,B
2012-08-20,11:23:36,7492,380,903030,16,7492,9,0,0,0,0,7494,232,0,0,0,0,B
2012-08-20,11:23:37,7492,22,903052,16,7492,6,0,0,0,0,7494,233,0,0,0,0,S
2012-08-20,11:23:37,7492,24,903076,-22,7490,175,0,0,0,0,7492,52,0,0,0,0,S
2012-08-20,11:23:37,7492,88,903164,0,7490,144,0,0,0,0,7492,42,0,0,0,0,B
2012-08-20,11:23:38,7492,262,903426,-248,7490,74,0,0,0,0,7492,52,0,0,0,0,B
2012-08-20,11:23:38,7492,2,903428,-2,7490,79,0,0,0,0,7492,52,0,0,0,0,B
2012-08-20,11:23:39,7492,154,903582,-142,7490,79,0,0,0,0,7492,225,0,0,0,0,B
2012-08-20,11:23:39,7492,402,903984,334,7490,83,0,0,0,0,7492,140,0,0,0,0,B
2012-08-20,11:23:39,7492,22,904006,-18,7490,73,0,0,0,0,7492,144,0,0,0,0,B
2012-08-20,11:23:40,7490,2,904008,-2,7490,72,0,0,0,0,7492,145,0,0,0,0,S
2012-08-20,11:23:40,7490,26,904034,-16,7490,62,0,0,0,0,7492,153,0,0,0,0,S
2012-08-20,11:23:40,7490,14,904048,0,7490,86,0,0,0,0,7492,207,0,0,0,0,S
2012-08-20,11:23:41,7492,6,904054,6,7490,86,0,0,0,0,7492,205,0,0,0,0,B
2012-08-20,11:23:42,7492,6,904060,-2,7490,85,0,0,0,0,7492,324,0,0,0,0,B
2012-08-20,11:23:42,7492,20,904080,0,7490,85,0,0,0,0,7492,315,0,0,0,0,B
2012-08-20,11:23:42,7490,24,904104,-24,7490,73,0,0,0,0,7492,315,0,0,0,0,S
2012-08-20,11:23:42,7492,198,904302,-12,7490,71,0,0,0,0,7492,222,0,0,0,0,B
2012-08-20,11:23:43,7490,2,904304,0,7490,70,0,0,0,0,7492,222,0,0,0,0,S
2012-08-20,11:23:43,7490,18,904322,-2,7490,61,0,0,0,0,7492,317,0,0,0,0,S
2012-08-20,11:23:44,7492,38,904360,-20,7490,91,0,0,0,0,7492,302,0,0,0,0,B
2012-08-20,11:23:44,7490,50,904410,-40,7490,90,0,0,0,0,7492,278,0,0,0,0,S
2012-08-20,11:23:44,7492,12,904422,-8,7490,89,0,0,0,0,7492,274,0,0,0,0,B
2012-08-20,11:23:44,7490,4,904426,0,7490,87,0,0,0,0,7492,275,0,0,0,0,S
2012-08-20,11:23:45,7492,2,904428,-2,7490,87,0,0,0,0,7492,277,0,0,0,0,B
2012-08-20,11:23:45,7490,2,904430,-2,7490,86,0,0,0,0,7492,278,0,0,0,0,S
2012-08-20,11:23:46,7492,42,904472,-8,7490,81,0,0,0,0,7492,265,0,0,0,0,B
2012-08-20,11:23:46,7490,16,904488,8,7490,73,0,0,0,0,7492,265,0,0,0,0,S
2012-08-20,11:23:46,7490,2,904490,0,7490,74,0,0,0,0,7492,266,0,0,0,0,S
2012-08-20,11:23:47,7492,2,904492,-2,7490,75,0,0,0,0,7492,266,0,0,0,0,B
2012-08-20,11:23:47,7490,8,904500,-8,7490,71,0,0,0,0,7492,266,0,0,0,0,S
2012-08-20,11:23:47,7492,4,904504,0,7490,75,0,0,0,0,7492,267,0,0,0,0,B
2012-08-20,11:23:48,7492,48,904552,-48,7490,75,0,0,0,0,7492,255,0,0,0,0,B
2012-08-20,11:23:48,7490,14,904566,4,7490,70,0,0,0,0,7492,266,0,0,0,0,S
2012-08-20,11:23:49,7490,2,904568,0,7490,71,0,0,0,0,7492,268,0,0,0,0,S
2012-08-20,11:23:50,7490,48,904616,-6,7490,53,0,0,0,0,7492,268,0,0,0,0,S
2012-08-20,11:23:50,7492,32,904648,-16,7490,38,0,0,0,0,7492,271,0,0,0,0,B
2012-08-20,11:23:51,7492,4,904652,0,7490,38,0,0,0,0,7492,275,0,0,0,0,B
2012-08-20,11:23:51,7490,2,904654,-2,7490,60,0,0,0,0,7492,276,0,0,0,0,S
2012-08-20,11:23:52,7492,10,904664,-4,7490,61,0,0,0,0,7492,278,0,0,0,0,B
2012-08-20,11:23:52,7492,2,904666,0,7490,61,0,0,0,0,7492,278,0,0,0,0,B
2012-08-20,11:23:52,7492,8,904674,2,7490,60,0,0,0,0,7492,276,0,0,0,0,B
2012-08-20,11:23:53,7492,14,904688,6,7490,63,0,0,0,0,7492,276,0,0,0,0,B
2012-08-20,11:23:54,7490,82,904770,-68,7490,32,0,0,0,0,7492,280,0,0,0,0,S
2012-08-20,11:23:54,7490,10,904780,4,7490,29,0,0,0,0,7492,288,0,0,0,0,S
2012-08-20,11:23:54,7490,32,904812,0,7490,13,0,0,0,0,7492,307,0,0,0,0,S
2012-08-20,11:23:55,7490,2,904814,2,7490,22,0,0,0,0,7492,310,0,0,0,0,S
2012-08-20,11:23:55,7490,56,904870,28,7488,222,0,0,0,0,7490,9,0,0,0,0,S
2012-08-20,11:23:56,7488,8,904878,0,7488,220,0,0,0,0,7490,18,0,0,0,0,S
2012-08-20,11:23:56,7490,4,904882,2,7488,221,0,0,0,0,7490,17,0,0,0,0,B
2012-08-20,11:23:56,7488,20,904902,-14,7488,210,0,0,0,0,7490,124,0,0,0,0,S
2012-08-20,11:23:57,7490,82,904984,-36,7488,208,0,0,0,0,7490,95,0,0,0,0,B
2012-08-20,11:23:58,7488,2,904986,0,7488,207,0,0,0,0,7490,100,0,0,0,0,S
2012-08-20,11:23:59,7488,82,905068,-78,7488,206,0,0,0,0,7490,61,0,0,0,0,S
2012-08-20,11:23:59,7490,22,905090,-22,7488,206,0,0,0,0,7490,83,0,0,0,0,B
2012-08-20,11:24:00,7490,38,905128,0,7488,217,0,0,0,0,7490,66,0,0,0,0,B
2012-08-20,11:24:01,7490,2,905130,0,7488,216,0,0,0,0,7490,67,0,0,0,0,B
2012-08-20,11:24:01,7490,2,905132,0,7488,217,0,0,0,0,7490,59,0,0,0,0,B
2012-08-20,11:24:02,7490,2,905134,0,7488,218,0,0,0,0,7490,115,0,0,0,0,B
2012-08-20,11:24:03,7490,4,905138,-4,7488,219,0,0,0,0,7490,126,0,0,0,0,B
2012-08-20,11:24:03,7490,14,905152,-14,7488,219,0,0,0,0,7490,133,0,0,0,0,B
2012-08-20,11:24:04,7490,12,905164,-12,7488,219,0,0,0,0,7490,133,0,0,0,0,B
2012-08-20,11:24:04,7490,2,905166,0,7488,219,0,0,0,0,7490,134,0,0,0,0,B
2012-08-20,11:24:05,7488,8,905174,-8,7488,218,0,0,0,0,7490,155,0,0,0,0,S
2012-08-20,11:24:06,7490,2,905176,-2,7488,215,0,0,0,0,7490,156,0,0,0,0,B
2012-08-20,11:24:06,7488,54,905230,-38,7488,213,0,0,0,0,7490,155,0,0,0,0,S
2012-08-20,11:24:07,7490,92,905322,-28,7488,213,0,0,0,0,7490,122,0,0,0,0,B
2012-08-20,11:24:08,7490,2,905324,2,7488,213,0,0,0,0,7490,123,0,0,0,0,B
2012-08-20,11:24:08,7490,100,905424,-38,7488,214,0,0,0,0,7490,79,0,0,0,0,B
2012-08-20,11:24:09,7490,10,905434,10,7488,220,0,0,0,0,7490,75,0,0,0,0,B
2012-08-20,11:24:09,7488,8,905442,4,7488,220,0,0,0,0,7490,77,0,0,0,0,S
2012-08-20,11:24:10,7490,22,905464,8,7488,220,0,0,0,0,7490,218,0,0,0,0,B
2012-08-20,11:24:10,7490,14,905478,10,7488,221,0,0,0,0,7490,212,0,0,0,0,B
2012-08-20,11:24:11,7488,22,905500,2,7488,214,0,0,0,0,7490,222,0,0,0,0,S
2012-08-20,11:24:11,7490,4,905504,2,7488,214,0,0,0,0,7490,251,0,0,0,0,B
2012-08-20,11:24:12,7488,8,905512,0,7488,210,0,0,0,0,7490,251,0,0,0,0,S
2012-08-20,11:24:12,7490,28,905540,-16,7488,214,0,0,0,0,7490,242,0,0,0,0,B
2012-08-20,11:24:12,7488,4,905544,0,7488,42,0,0,0,0,7490,246,0,0,0,0,S
2012-08-20,11:24:13,7488,24,905568,8,7488,31,0,0,0,0,7490,245,0,0,0,0,S
2012-08-20,11:24:14,7488,4,905572,-2,7488,30,0,0,0,0,7490,298,0,0,0,0,S
2012-08-20,11:24:15,7488,6,905578,0,7488,32,0,0,0,0,7490,309,0,0,0,0,S
2012-08-20,11:24:15,7488,2,905580,0,7488,34,0,0,0,0,7490,310,0,0,0,0,S
2012-08-20,11:24:16,7490,4,905584,-4,7488,37,0,0,0,0,7490,258,0,0,0,0,B
2012-08-20,11:24:17,7490,12,905596,-12,7488,37,0,0,0,0,7490,254,0,0,0,0,B
2012-08-20,11:24:17,7488,4,905600,2,7488,36,0,0,0,0,7490,275,0,0,0,0,S
2012-08-20,11:24:19,7490,2,905602,-2,7488,113,0,0,0,0,7490,281,0,0,0,0,B
2012-08-20,11:24:19,7490,30,905632,0,7488,113,0,0,0,0,7490,266,0,0,0,0,B
2012-08-20,11:24:20,7488,4,905636,-2,7488,114,0,0,0,0,7490,266,0,0,0,0,S
2012-08-20,11:24:20,7490,2,905638,0,7488,118,0,0,0,0,7490,268,0,0,0,0,B
2012-08-20,11:24:20,7488,4,905642,0,7488,117,0,0,0,0,7490,267,0,0,0,0,S
2012-08-20,11:24:21,7488,16,905658,12,7488,109,0,0,0,0,7490,267,0,0,0,0,S
2012-08-20,11:24:22,7488,100,905758,-44,7488,59,0,0,0,0,7490,275,0,0,0,0,S
2012-08-20,11:24:23,7488,24,905782,4,7488,59,0,0,0,0,7490,272,0,0,0,0,S
2012-08-20,11:24:23,7488,2,905784,0,7488,58,0,0,0,0,7490,282,0,0,0,0,S
2012-08-20,11:24:24,7488,4,905788,-2,7488,56,0,0,0,0,7490,282,0,0,0,0,S
2012-08-20,11:24:24,7488,10,905798,0,7488,51,0,0,0,0,7490,282,0,0,0,0,S
2012-08-20,11:24:24,7488,4,905802,0,7488,49,0,0,0,0,7490,287,0,0,0,0,S
2012-08-20,11:24:25,7488,40,905842,-40,7488,29,0,0,0,0,7490,286,0,0,0,0,S
2012-08-20,11:24:26,7488,12,905854,-4,7488,24,0,0,0,0,7490,307,0,0,0,0,S
2012-08-20,11:24:27,7488,2,905856,0,7488,23,0,0,0,0,7490,309,0,0,0,0,S
2012-08-20,11:24:27,7488,2,905858,0,7488,22,0,0,0,0,7490,309,0,0,0,0,S
2012-08-20,11:24:27,7488,46,905904,24,7486,63,0,0,0,0,7488,79,0,0,0,0,S
2012-08-20,11:24:28,7488,162,906066,18,7488,99,0,0,0,0,7490,317,0,0,0,0,B
2012-08-20,11:24:29,7488,4,906070,0,7488,97,0,0,0,0,7490,316,0,0,0,0,S
2012-08-20,11:24:29,7490,4,906074,0,7488,96,0,0,0,0,7490,315,0,0,0,0,B
2012-08-20,11:24:29,7490,10,906084,0,7488,96,0,0,0,0,7490,310,0,0,0,0,B
2012-08-20,11:24:30,7488,4,906088,-4,7488,94,0,0,0,0,7490,310,0,0,0,0,S
2012-08-20,11:24:30,7488,10,906098,-6,7488,91,0,0,0,0,7490,312,0,0,0,0,S
2012-08-20,11:24:31,7488,4,906102,-2,7488,89,0,0,0,0,7490,314,0,0,0,0,S
2012-08-20,11:24:32,7488,40,906142,-40,7488,70,0,0,0,0,7490,314,0,0,0,0,S
2012-08-20,11:24:32,7490,6,906148,6,7488,70,0,0,0,0,7490,311,0,0,0,0,B
2012-08-20,11:24:34,7488,18,906166,-16,7488,122,0,0,0,0,7490,335,0,0,0,0,S
2012-08-20,11:24:35,7490,4,906170,4,7488,123,0,0,0,0,7490,328,0,0,0,0,B
2012-08-20,11:24:36,7488,4,906174,-4,7488,121,0,0,0,0,7490,328,0,0,0,0,S
2012-08-20,11:24:36,7488,2,906176,0,7488,120,0,0,0,0,7490,328,0,0,0,0,S
2012-08-20,11:24:36,7488,16,906192,0,7488,113,0,0,0,0,7490,326,0,0,0,0,S
2012-08-20,11:24:38,7488,26,906218,12,7488,108,0,0,0,0,7490,290,0,0,0,0,S
2012-08-20,11:24:39,7488,2,906220,-2,7488,109,0,0,0,0,7490,292,0,0,0,0,S
2012-08-20,11:24:39,7490,10,906230,0,7488,112,0,0,0,0,7490,287,0,0,0,0,B
2012-08-20,11:24:41,7488,4,906234,0,7488,111,0,0,0,0,7490,287,0,0,0,0,S
2012-08-20,11:24:41,7490,22,906256,0,7488,111,0,0,0,0,7490,277,0,0,0,0,B
2012-08-20,11:24:42,7490,56,906312,34,7488,113,0,0,0,0,7490,240,0,0,0,0,B
2012-08-20,11:24:43,7488,8,906320,0,7488,112,0,0,0,0,7490,237,0,0,0,0,S
2012-08-20,11:24:44,7490,10,906330,8,7488,111,0,0,0,0,7490,240,0,0,0,0,B
2012-08-20,11:24:45,7488,14,906344,-14,7488,108,0,0,0,0,7490,241,0,0,0,0,S
2012-08-20,11:24:45,7490,4,906348,0,7488,113,0,0,0,0,7490,236,0,0,0,0,B
2012-08-20,11:24:47,7488,42,906390,-42,7488,102,0,0,0,0,7490,243,0,0,0,0,S
2012-08-20,11:24:48,7488,6,906396,-6,7488,100,0,0,0,0,7490,245,0,0,0,0,S
2012-08-20,11:24:48,7490,12,906408,-8,7488,108,0,0,0,0,7490,245,0,0,0,0,B
2012-08-20,11:24:51,7488,8,906416,0,7488,128,0,0,0,0,7490,257,0,0,0,0,S
2012-08-20,11:24:51,7490,14,906430,0,7488,135,0,0,0,0,7490,250,0,0,0,0,B
2012-08-20,11:24:52,7490,4,906434,0,7488,137,0,0,0,0,7490,248,0,0,0,0,B
2012-08-20,11:24:54,7490,8,906442,8,7488,150,0,0,0,0,7490,246,0,0,0,0,B
2012-08-20,11:24:55,7490,24,906466,22,7488,151,0,0,0,0,7490,234,0,0,0,0,B
2012-08-20,11:24:55,7490,200,906666,-30,7488,166,0,0,0,0,7490,134,0,0,0,0,B
2012-08-20,11:24:56,7488,6,906672,-6,7488,172,0,0,0,0,7490,137,0,0,0,0,S
2012-08-20,11:24:57,7490,2,906674,0,7488,173,0,0,0,0,7490,136,0,0,0,0,B
2012-08-20,11:24:57,7490,18,906692,16,7488,173,0,0,0,0,7490,127,0,0,0,0,B
2012-08-20,11:24:57,7490,78,906770,-38,7488,173,0,0,0,0,7490,89,0,0,0,0,B
2012-08-20,11:24:57,7490,100,906870,20,7488,170,0,0,0,0,7490,49,0,0,0,0,B
2012-08-20,11:24:58,7490,16,906886,-14,7488,174,0,0,0,0,7490,46,0,0,0,0,B
2012-08-20,11:24:59,7490,10,906896,-2,7488,174,0,0,0,0,7490,43,0,0,0,0,B
2012-08-20,11:24:59,7490,18,906914,12,7488,174,0,0,0,0,7490,34,0,0,0,0,B
2012-08-20,11:25:00,7490,68,906982,-30,7490,17,0,0,0,0,7492,449,0,0,0,0,B
2012-08-20,11:25:00,7492,16,906998,0,7490,17,0,0,0,0,7492,441,0,0,0,0,B
2012-08-20,11:25:00,7490,54,907052,-38,7488,168,0,0,0,0,7490,123,0,0,0,0,S
2012-08-20,11:25:00,7490,20,907072,0,7488,178,0,0,0,0,7490,113,0,0,0,0,B
2012-08-20,11:25:01,7490,20,907092,0,7488,178,0,0,0,0,7490,103,0,0,0,0,B
2012-08-20,11:25:01,7490,4,907096,0,7488,189,0,0,0,0,7490,101,0,0,0,0,B
2012-08-20,11:25:01,7488,2,907098,0,7488,180,0,0,0,0,7490,101,0,0,0,0,S
2012-08-20,11:25:03,7490,4,907102,-4,7488,193,0,0,0,0,7490,99,0,0,0,0,B
2012-08-20,11:25:03,7492,248,907350,-246,7490,402,0,0,0,0,7492,410,0,0,0,0,B
2012-08-20,11:25:04,7492,58,907408,0,7490,731,0,0,0,0,7492,351,0,0,0,0,B
2012-08-20,11:25:05,7492,16,907424,-2,7490,731,0,0,0,0,7492,343,0,0,0,0,B
2012-08-20,11:25:05,7490,6,907430,0,7490,704,0,0,0,0,7492,342,0,0,0,0,S
2012-08-20,11:25:06,7492,40,907470,18,7490,702,0,0,0,0,7492,324,0,0,0,0,B
2012-08-20,11:25:06,7492,52,907522,4,7490,703,0,0,0,0,7492,296,0,0,0,0,B
2012-08-20,11:25:07,7492,208,907730,-74,7490,703,0,0,0,0,7492,187,0,0,0,0,B
2012-08-20,11:25:07,7492,56,907786,32,7490,703,0,0,0,0,7492,157,0,0,0,0,B
2012-08-20,11:25:08,7492,2,907788,0,7490,703,0,0,0,0,7492,156,0,0,0,0,B
2012-08-20,11:25:08,7492,90,907878,-60,7490,676,0,0,0,0,7492,141,0,0,0,0,B
2012-08-20,11:25:08,7492,2,907880,0,7490,676,0,0,0,0,7492,140,0,0,0,0,B
2012-08-20,11:25:08,7492,72,907952,10,7490,676,0,0,0,0,7492,105,0,0,0,0,B
2012-08-20,11:25:09,7492,6,907958,4,7490,677,0,0,0,0,7492,103,0,0,0,0,B
2012-08-20,11:25:10,7492,78,908036,12,7490,672,0,0,0,0,7492,81,0,0,0,0,B
2012-08-20,11:25:10,7492,16,908052,0,7490,671,0,0,0,0,7492,73,0,0,0,0,B
2012-08-20,11:25:10,7492,150,908202,-80,7492,237,0,0,0,0,7494,387,0,0,0,0,B
2012-08-20,11:25:11,7492,4,908206,-2,7492,282,0,0,0,0,7494,388,0,0,0,0,S
2012-08-20,11:25:11,7492,2,908208,0,7492,337,0,0,0,0,7494,438,0,0,0,0,S
2012-08-20,11:25:12,7492,2,908210,-2,7492,336,0,0,0,0,7494,438,0,0,0,0,S
2012-08-20,11:25:13,7492,400,908610,-82,7492,136,0,0,0,0,7494,444,0,0,0,0,S
2012-08-20,11:25:13,7494,12,908622,4,7492,133,0,0,0,0,7494,442,0,0,0,0,B
2012-08-20,11:25:13,7494,54,908676,-36,7492,72,0,0,0,0,7494,421,0,0,0,0,B
2012-08-20,11:25:13,7494,20,908696,-10,7492,75,0,0,0,0,7494,413,0,0,0,0,B
2012-08-20,11:25:14,7494,28,908724,-28,7492,77,0,0,0,0,7494,401,0,0,0,0,B
2012-08-20,11:25:15,7494,30,908754,-22,7492,73,0,0,0,0,7494,390,0,0,0,0,B
2012-08-20,11:25:15,7494,154,908908,-10,7492,77,0,0,0,0,7494,314,0,0,0,0,B
2012-08-20,11:25:15,7494,4,908912,0,7492,76,0,0,0,0,7494,315,0,0,0,0,B
2012-08-20,11:25:16,7494,40,908952,-34,7492,81,0,0,0,0,7494,295,0,0,0,0,B
2012-08-20,11:25:16,7494,4,908956,-2,7492,82,0,0,0,0,7494,292,0,0,0,0,B
